onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,24.01,24.01,0.0,369.5,369.5,369.5,1.0,True
correct,24.219,24.219,0.0,329.9,329.9,329.9,0.998,True
correct,24.637,24.637,0.0,293.4,293.3,293.4,0.998,True
correct,30.651,30.651,0.0,369.6,369.6,369.6,1.0,True
correct,31.068,31.068,0.0,329.6,329.0,329.6,0.985,True
correct,31.277,31.277,0.0,293.0,292.7,293.0,0.993,True
correct,31.51,31.51,0.0,247.1,247.1,247.1,1.0,True
correct,34.064,34.064,0.0,494.0,494.0,494.0,1.0,True
correct,34.923,34.923,0.0,439.8,439.7,439.8,0.998,True
correct,37.5,37.5,0.0,219.3,219.4,219.3,1.0,True
correct,37.709,37.709,0.0,249.2,248.4,249.2,0.973,True
early,37.918,37.826,0.1,292.7,293.2,292.7,0.984,True
correct,38.151,38.034,0.1,369.6,369.5,369.6,0.998,True
correct,38.36,38.243,0.1,329.9,329.0,329.9,0.976,True
correct,39.637,39.544,0.1,219.6,219.7,219.6,0.998,True
correct,39.869,39.753,0.1,247.1,246.9,247.1,0.996,True
correct,40.078,39.962,0.1,293.1,293.2,293.1,0.998,True
correct,40.937,40.821,0.1,293.2,293.3,293.2,0.997,True
correct,41.355,41.239,0.1,277.5,276.7,277.5,0.976,True
correct,41.796,41.68,0.1,246.6,246.0,246.6,0.98,True
correct,43.073,42.957,0.1,276.6,275.4,276.6,0.964,True
correct,43.282,43.189,0.1,295.8,294.1,295.8,0.952,True
correct,43.491,43.398,0.1,493.5,493.8,493.5,0.995,True
correct,44.35,44.257,0.1,369.4,369.6,369.4,0.995,True
correct,44.652,44.559,0.1,368.7,367.1,368.7,0.964,True
correct,44.908,44.791,0.1,440.2,439.6,440.2,0.989,True
correct,45.093,44.977,0.1,416.3,428.8,416.3,0.775,True
correct,45.209,45.117,0.1,397.4,391.6,397.4,0.88,True
correct,46.928,46.812,0.1,440.2,440.1,440.2,0.998,True
correct,47.137,47.044,0.1,494.0,494.1,494.0,0.998,True
correct,47.346,47.253,0.1,587.3,587.5,587.3,0.998,True
correct,47.578,47.462,0.1,658.8,658.9,658.8,0.999,True
correct,47.671,47.578,0.1,587.4,587.5,587.4,0.998,True
correct,47.787,47.671,0.1,494.0,493.9,494.0,0.998,True
correct,47.903,47.787,0.1,440.2,440.1,440.2,0.998,True
correct,47.996,47.903,0.1,494.0,494.1,494.0,0.999,True
correct,48.112,47.996,0.1,440.2,440.1,440.2,0.998,True
correct,48.228,48.112,0.1,348.9,348.9,348.9,0.999,True
correct,48.321,48.228,0.1,348.7,347.7,348.7,0.975,True
correct,48.437,48.321,0.1,370.7,369.8,370.7,0.978,True
correct,48.646,48.53,0.1,293.2,293.2,293.2,0.999,True
correct,51.432,51.316,0.1,219.4,219.1,219.4,0.988,True
correct,51.641,51.525,0.1,248.4,225.4,248.4,0.431,True
correct,51.85,51.757,0.1,216.1,218.5,216.1,0.909,True
correct,52.083,51.966,0.1,369.5,369.5,369.5,1.0,True
correct,53.778,53.685,0.1,329.7,329.9,329.7,0.995,True
correct,55.496,55.403,0.1,293.2,293.2,293.2,0.998,True
correct,57.005,56.889,0.1,293.5,296.7,293.5,0.91,True
correct,57.423,57.33,0.1,292.8,293.2,292.8,0.988,True
correct,57.864,57.748,0.1,217.6,293.2,217.6,0.0,True
correct,58.073,57.957,0.1,329.4,295.0,329.4,0.386,True
correct,58.282,58.189,0.1,298.1,293.8,298.1,0.882,True
correct,61.928,61.812,0.1,,,0.0,0.0,True
correct,62.369,62.253,0.1,147.2,147.0,147.2,0.989,True
correct,68.36,68.244,0.1,164.3,164.3,164.3,0.998,True
correct,68.569,68.476,0.1,184.7,184.6,184.7,0.997,True
correct,68.778,68.685,0.1,163.8,164.3,163.8,0.977,True
correct,69.01,68.894,0.1,147.2,147.0,147.2,0.989,True
correct,69.219,69.103,0.1,,,0.0,0.0,True
correct,71.796,71.68,0.1,164.2,164.0,164.2,0.989,True
correct,72.005,71.889,0.1,185.4,186.1,185.4,0.965,True
correct,72.214,72.098,0.1,161.6,183.7,161.6,0.0,True
correct,72.423,72.33,0.1,148.9,147.3,148.9,0.914,True
correct,72.655,72.539,0.1,,,0.0,0.0,True
correct,76.51,76.394,0.1,219.7,219.6,219.7,0.999,True
correct,76.719,76.603,0.1,293.2,293.2,293.2,0.999,True
correct,77.137,77.044,0.1,219.6,219.5,219.6,0.996,True
correct,77.578,77.462,0.1,369.6,369.6,369.6,1.0,True
correct,77.996,77.903,0.1,329.7,329.7,329.7,0.999,True
correct,79.923,79.83,0.1,219.1,219.5,219.1,0.985,True
correct,80.132,80.039,0.1,292.8,293.2,292.8,0.987,True
correct,80.573,80.457,0.1,219.3,218.9,219.3,0.982,True
correct,80.991,80.899,0.1,369.3,369.6,369.3,0.995,True
correct,81.433,81.316,0.1,293.2,293.0,293.2,0.992,True
correct,83.36,83.244,0.1,219.6,219.6,219.6,0.998,True
correct,83.569,83.476,0.1,293.2,293.2,293.2,0.998,True
correct,84.01,83.894,0.1,219.6,219.6,219.6,0.999,True
correct,84.428,84.312,0.1,369.6,369.6,369.6,1.0,True
correct,84.846,84.753,0.1,329.7,329.7,329.7,1.0,True
correct,86.796,86.68,0.1,219.5,219.4,219.5,0.993,True
correct,87.005,86.889,0.1,293.2,293.2,293.2,0.998,True
correct,87.423,87.33,0.1,219.1,219.5,219.1,0.983,True
correct,87.865,87.748,0.1,369.6,369.5,369.6,0.999,True
correct,88.282,88.19,0.1,293.1,293.2,293.1,0.997,True
late,88.282,89.676,-1.4,293.1,,293.1,0.0,True
missing,89.792,,,,,60.0,,False
