onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,22.36,22.337,0.0,246.7,246.3,246.7,0.987,True
correct,22.5,22.476,0.0,184.6,183.9,184.6,0.971,True
correct,22.639,22.616,0.0,247.1,247.0,247.1,0.996,True
correct,22.755,22.755,0.0,247.8,247.9,247.8,0.997,True
correct,22.894,22.894,0.0,246.3,246.7,246.3,0.987,True
correct,23.034,23.034,0.0,219.1,219.5,219.1,0.985,True
correct,23.173,23.173,0.0,246.5,246.8,246.5,0.992,True
correct,23.312,23.289,0.0,253.2,248.8,253.2,0.86,True
correct,23.452,23.428,0.0,247.0,246.2,247.0,0.972,True
correct,23.591,23.568,0.0,261.3,261.7,261.3,0.988,True
correct,23.73,23.707,0.0,246.8,246.4,246.8,0.987,True
correct,23.846,23.846,0.0,292.1,292.8,292.1,0.981,True
correct,23.986,23.986,0.0,246.9,247.0,246.9,0.997,True
correct,24.125,24.125,0.0,255.6,248.1,255.6,0.773,True
correct,24.264,24.264,0.0,246.6,246.7,246.6,0.994,True
correct,24.404,24.404,0.0,261.3,261.2,261.3,0.998,True
correct,24.543,24.52,0.0,246.7,246.8,246.7,0.996,True
correct,24.682,24.659,0.0,218.3,222.0,218.3,0.865,True
correct,24.822,24.798,0.0,247.1,246.3,247.1,0.975,True
correct,24.938,24.938,0.0,247.5,247.0,247.5,0.981,True
correct,25.077,25.077,0.0,246.3,246.6,246.3,0.993,True
correct,25.216,25.216,0.0,195.1,195.1,195.1,1.0,True
correct,25.356,25.356,0.0,247.0,247.0,247.0,0.999,True
correct,25.495,25.495,0.0,218.4,218.4,218.4,1.0,True
correct,25.634,25.634,0.0,246.7,246.8,246.7,0.998,True
correct,25.774,25.75,0.0,184.6,183.7,184.6,0.961,True
correct,25.913,25.89,0.0,246.8,246.9,246.8,0.998,True
correct,26.029,26.029,0.0,163.6,163.6,163.6,0.998,True
correct,27.678,27.678,0.0,329.9,329.9,329.9,1.0,True
