onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,31.51,31.51,0.0,740.3,740.3,740.3,1.0,True
correct,31.812,31.812,0.0,880.3,880.3,880.3,1.0,True
correct,32.114,32.114,0.0,988.1,988.1,988.1,1.0,True
correct,32.415,32.415,0.0,784.0,784.0,784.0,1.0,True
correct,32.717,32.717,0.0,740.2,740.2,740.2,1.0,True
correct,33.019,33.019,0.0,658.9,658.9,658.9,1.0,True
correct,33.321,33.321,0.0,784.1,784.1,784.1,1.0,True
correct,33.6,33.6,0.0,740.2,740.2,740.2,1.0,True
correct,33.902,33.902,0.0,658.9,658.9,658.9,1.0,True
correct,34.203,34.203,0.0,586.9,587.0,586.9,1.0,True
correct,34.505,34.505,0.0,553.3,553.2,553.3,0.999,True
correct,34.807,34.807,0.0,493.7,493.7,493.7,1.0,True
correct,35.109,35.109,0.0,439.8,439.8,439.8,1.0,True
correct,35.411,35.411,0.0,391.6,391.6,391.6,1.0,True
correct,35.713,35.713,0.0,369.5,369.5,369.5,1.0,True
correct,36.015,36.015,0.0,329.9,329.9,329.9,1.0,True
correct,36.316,36.316,0.0,391.6,391.6,391.6,1.0,True
correct,36.618,36.618,0.0,368.6,368.6,368.6,0.999,True
correct,36.92,36.92,0.0,329.5,329.5,329.5,1.0,True
correct,37.222,37.222,0.0,292.9,292.9,292.9,1.0,True
correct,37.501,37.501,0.0,329.9,330.0,329.9,1.0,True
correct,37.803,37.803,0.0,369.6,369.6,369.6,1.0,True
correct,38.104,38.104,0.0,378.7,378.8,378.7,0.999,True
correct,38.406,38.406,0.0,439.2,439.3,439.2,1.0,True
correct,38.708,38.708,0.0,329.3,329.3,329.3,1.0,True
correct,39.01,39.01,0.0,440.2,440.2,440.2,1.0,True
correct,39.312,39.312,0.0,391.6,391.6,391.6,1.0,True
correct,39.614,39.614,0.0,369.5,369.5,369.5,1.0,True
correct,39.916,39.916,0.0,494.1,494.1,494.1,1.0,True
correct,40.217,40.217,0.0,440.0,439.9,440.0,1.0,True
correct,40.519,40.519,0.0,391.6,391.6,391.6,1.0,True
correct,40.821,40.821,0.0,440.0,440.0,440.0,1.0,True
correct,41.1,41.1,0.0,391.6,391.6,391.6,1.0,True
correct,41.402,41.402,0.0,369.1,369.1,369.1,0.999,True
correct,41.703,41.703,0.0,328.0,328.0,328.0,1.0,True
correct,42.005,42.005,0.0,293.1,293.1,293.1,1.0,True
correct,42.307,42.307,0.0,246.4,246.4,246.4,0.999,True
correct,42.609,42.609,0.0,493.7,493.7,493.7,1.0,True
correct,42.911,42.911,0.0,554.3,554.3,554.3,1.0,True
correct,43.213,43.213,0.0,587.6,587.6,587.6,1.0,True
correct,43.515,43.515,0.0,554.3,554.3,554.3,1.0,True
correct,43.816,43.816,0.0,493.9,493.9,493.9,1.0,True
correct,44.118,44.118,0.0,440.0,440.0,440.0,1.0,True
correct,44.42,44.42,0.0,391.6,391.6,391.6,1.0,True
correct,44.722,44.722,0.0,368.9,368.9,368.9,0.999,True
correct,45.001,45.001,0.0,329.6,329.6,329.6,1.0,True
correct,45.303,45.303,0.0,494.0,494.0,494.0,1.0,True
correct,45.604,45.604,0.0,439.5,439.5,439.5,0.999,True
correct,45.906,45.906,0.0,493.9,493.9,493.9,1.0,True
correct,46.208,46.208,0.0,439.8,439.7,439.8,1.0,True
correct,46.51,46.51,0.0,391.2,391.2,391.2,1.0,True
correct,46.812,46.812,0.0,369.5,369.5,369.5,1.0,True
correct,47.416,47.416,0.0,740.4,740.4,740.4,1.0,True
correct,48.019,48.019,0.0,658.9,658.9,658.9,1.0,True
correct,49.807,49.807,0.0,587.1,587.1,587.1,1.0,True
correct,50.411,50.411,0.0,740.3,740.3,740.3,1.0,True
correct,51.618,51.618,0.0,987.9,987.9,987.9,1.0,True
correct,52.803,52.803,0.0,880.2,880.2,880.2,1.0,True
correct,54.01,54.01,0.0,987.8,987.8,987.8,1.0,True
correct,55.217,55.217,0.0,1108.7,1108.7,1108.7,1.0,True
correct,56.402,56.402,0.0,1174.5,1174.5,1174.5,1.0,True
correct,57.005,57.005,0.0,587.1,587.1,587.1,1.0,True
correct,57.609,57.609,0.0,554.2,554.2,554.2,1.0,True
correct,59.42,59.42,0.0,493.9,493.9,493.9,1.0,True
correct,60.001,60.001,0.0,587.3,587.3,587.3,1.0,True
correct,61.208,61.208,0.0,590.3,590.3,590.3,0.999,True
correct,63.019,63.019,0.0,586.7,586.7,586.7,1.0,True
correct,63.6,63.6,0.0,586.5,586.5,586.5,0.999,True
correct,64.204,64.204,0.0,784.2,784.2,784.2,1.0,True
correct,64.807,64.807,0.0,658.9,658.9,658.9,1.0,True
correct,65.411,65.411,0.0,880.0,880.0,880.0,1.0,True
correct,66.015,66.015,0.0,880.4,880.4,880.4,1.0,True
correct,66.317,66.317,0.0,740.4,740.4,740.4,1.0,True
correct,66.456,66.456,0.0,784.2,784.2,784.2,1.0,True
correct,66.618,66.618,0.0,880.1,880.1,880.1,1.0,True
correct,66.92,66.92,0.0,740.1,740.1,740.1,1.0,True
correct,67.06,67.06,0.0,784.2,784.2,784.2,1.0,True
correct,67.199,67.199,0.0,880.2,880.2,880.2,1.0,True
correct,67.362,67.362,0.0,440.2,440.2,440.2,1.0,True
correct,67.501,67.501,0.0,494.0,494.0,494.0,1.0,True
correct,67.663,67.663,0.0,554.2,554.2,554.2,1.0,True
correct,67.803,67.803,0.0,587.7,587.9,587.7,0.998,True
early,67.965,67.896,0.1,659.0,658.8,659.0,0.998,True
correct,68.105,68.035,0.1,740.2,740.3,740.2,0.999,True
correct,68.267,68.174,0.1,784.2,744.3,784.2,0.637,True
correct,68.406,68.337,0.1,740.3,740.3,740.3,1.0,True
correct,68.708,68.639,0.1,587.1,587.5,587.1,0.995,True
correct,68.871,68.778,0.1,658.8,659.0,658.8,0.998,True
correct,69.01,68.94,0.1,740.0,740.1,740.0,0.999,True
correct,69.312,69.242,0.1,369.5,369.6,369.5,0.999,True
correct,69.451,69.382,0.1,390.1,392.0,390.1,0.96,True
correct,69.614,69.544,0.1,440.2,440.0,440.2,0.996,True
correct,69.753,69.684,0.1,493.7,494.0,493.7,0.994,True
correct,69.916,69.846,0.1,440.2,440.0,440.2,0.995,True
correct,70.055,69.985,0.1,391.0,391.1,391.0,0.997,True
correct,70.218,70.125,0.1,440.2,440.0,440.2,0.996,True
correct,70.357,70.287,0.1,369.6,369.4,369.6,0.996,True
correct,70.519,70.427,0.1,391.9,392.0,391.9,0.997,True
correct,70.659,70.589,0.1,440.1,439.8,440.1,0.994,True
correct,70.821,70.728,0.1,391.6,391.0,391.6,0.987,True
correct,71.1,71.03,0.1,493.9,493.6,493.9,0.994,True
correct,71.262,71.193,0.1,439.8,440.2,439.8,0.992,True
correct,71.402,71.332,0.1,391.6,391.0,391.6,0.986,True
correct,71.704,71.634,0.1,369.2,369.4,369.2,0.995,True
correct,71.866,71.797,0.1,329.6,330.0,329.6,0.991,True
correct,72.006,71.936,0.1,369.6,369.6,369.6,0.999,True
correct,72.168,72.075,0.1,329.7,330.4,329.7,0.982,True
correct,72.307,72.238,0.1,293.3,293.2,293.3,0.998,True
correct,72.47,72.377,0.1,329.9,300.7,329.9,0.448,True
correct,72.609,72.54,0.1,369.0,369.6,369.0,0.987,True
correct,72.772,72.679,0.1,391.6,392.0,391.6,0.991,True
correct,72.911,72.841,0.1,439.7,439.9,439.7,0.996,True
correct,73.05,72.981,0.1,493.5,494.0,493.5,0.991,True
correct,73.213,73.143,0.1,391.6,391.6,391.6,0.999,True
correct,73.515,73.445,0.1,494.1,493.9,494.1,0.996,True
correct,73.654,73.584,0.1,439.3,439.6,439.3,0.993,True
correct,73.817,73.747,0.1,494.1,494.0,494.1,0.997,True
correct,74.119,74.026,0.1,554.3,554.3,554.3,1.0,True
correct,74.258,74.188,0.1,587.6,587.6,587.6,1.0,True
correct,74.42,74.328,0.1,440.0,440.1,440.0,0.999,True
correct,74.56,74.49,0.1,494.1,494.0,494.1,0.998,True
correct,74.699,74.629,0.1,496.3,554.3,496.3,0.384,True
correct,74.862,74.792,0.1,587.5,587.5,587.5,1.0,True
correct,75.001,74.931,0.1,659.0,659.1,659.0,0.999,True
correct,75.163,75.094,0.1,740.1,740.4,740.1,0.996,True
correct,75.303,75.233,0.1,784.2,784.2,784.2,0.999,True
correct,75.465,75.396,0.1,880.1,880.4,880.1,0.997,True
correct,75.605,75.535,0.1,740.2,740.3,740.2,0.999,True
correct,75.906,75.837,0.1,587.1,587.4,587.1,0.995,True
correct,76.069,75.976,0.1,659.0,658.9,659.0,0.998,True
correct,76.208,76.139,0.1,740.0,740.3,740.0,0.996,True
correct,76.51,76.441,0.1,658.9,658.9,658.9,1.0,True
correct,76.65,76.58,0.1,587.3,587.4,587.3,0.999,True
correct,76.812,76.742,0.1,659.0,659.0,659.0,1.0,True
correct,76.951,76.882,0.1,553.9,554.2,553.9,0.994,True
correct,77.114,77.044,0.1,587.5,587.9,587.5,0.994,True
correct,77.253,77.184,0.1,659.0,658.9,659.0,0.998,True
correct,77.416,77.346,0.1,740.4,740.2,740.4,0.998,True
correct,77.555,77.485,0.1,658.8,658.9,658.8,0.998,True
correct,77.718,77.625,0.1,587.5,587.3,587.5,0.997,True
correct,77.857,77.787,0.1,554.4,553.2,554.4,0.982,True
correct,78.019,77.927,0.1,587.9,587.8,587.9,0.999,True
correct,78.321,78.228,0.1,493.9,493.5,493.9,0.993,True
correct,78.461,78.391,0.1,554.3,554.2,554.3,0.999,True
correct,78.6,78.53,0.1,587.8,586.5,587.8,0.981,True
correct,78.902,78.832,0.1,293.2,293.0,293.2,0.994,True
correct,79.064,78.995,0.1,329.9,329.9,329.9,1.0,True
correct,79.204,79.134,0.1,369.6,368.9,369.6,0.984,True
correct,79.366,79.297,0.1,391.6,391.6,391.6,1.0,True
correct,79.506,79.436,0.1,369.6,369.6,369.6,0.998,True
correct,79.668,79.575,0.1,329.7,330.4,329.7,0.982,True
correct,79.807,79.738,0.1,368.8,369.6,368.8,0.98,True
correct,79.97,79.877,0.1,587.5,587.0,587.5,0.992,True
correct,80.109,80.04,0.1,553.2,554.4,553.2,0.982,True
correct,80.249,80.179,0.1,587.9,587.7,587.9,0.998,True
correct,80.411,80.341,0.1,493.7,493.8,493.7,0.999,True
correct,80.713,80.643,0.1,587.5,587.3,587.5,0.997,True
correct,80.852,80.783,0.1,577.7,554.4,577.7,0.701,True
correct,81.015,80.945,0.1,494.1,493.9,494.1,0.997,True
correct,81.317,81.247,0.1,440.2,440.0,440.2,0.996,True
correct,81.456,81.386,0.1,391.0,391.2,391.0,0.995,True
correct,81.619,81.526,0.1,440.2,440.0,440.2,0.997,True
correct,81.758,81.688,0.1,391.6,391.3,391.6,0.994,True
correct,81.92,81.828,0.1,368.9,369.3,368.9,0.989,True
correct,82.06,81.99,0.1,391.8,391.4,391.8,0.99,True
correct,82.199,82.129,0.1,440.3,439.8,440.3,0.99,True
correct,82.362,82.292,0.1,494.1,494.1,494.1,1.0,True
correct,82.501,82.431,0.1,554.3,554.4,554.3,0.999,True
correct,82.663,82.594,0.1,587.7,587.5,587.7,0.997,True
correct,82.803,82.733,0.1,494.0,493.6,494.0,0.994,True
correct,83.105,83.035,0.1,587.4,587.4,587.4,1.0,True
correct,83.267,83.198,0.1,553.7,554.3,553.7,0.991,True
correct,83.407,83.337,0.1,587.6,587.5,587.6,0.999,True
correct,83.708,83.639,0.1,553.4,554.4,553.4,0.985,True
correct,83.871,83.778,0.1,494.1,493.5,494.1,0.989,True
correct,84.01,83.941,0.1,439.8,440.2,439.8,0.991,True
correct,84.15,84.08,0.1,494.0,494.0,494.0,0.999,True
correct,84.312,84.242,0.1,554.2,554.2,554.2,1.0,True
correct,84.451,84.382,0.1,558.7,587.6,558.7,0.646,True
correct,84.614,84.544,0.1,658.9,659.0,658.9,0.998,True
correct,84.753,84.684,0.1,740.0,740.3,740.0,0.997,True
correct,84.916,84.846,0.1,784.3,784.2,784.3,1.0,True
correct,85.055,84.985,0.1,879.9,880.0,879.9,0.999,True
correct,85.218,85.125,0.1,587.5,587.3,587.5,0.997,True
correct,86.402,86.332,0.1,440.1,439.7,440.1,0.994,True
correct,87.609,87.54,0.1,493.8,494.1,493.8,0.995,True
correct,88.817,88.747,0.1,369.6,369.6,369.6,0.999,True
correct,90.001,89.931,0.1,391.5,394.1,391.5,0.944,True
correct,91.208,91.139,0.1,293.1,293.2,293.1,0.996,True
correct,92.416,92.346,0.1,391.6,391.6,391.6,1.0,True
correct,93.6,93.53,0.1,439.2,439.5,439.2,0.993,True
correct,94.808,94.738,0.1,740.3,740.3,740.3,0.999,True
correct,96.015,95.945,0.1,658.9,658.9,658.9,0.999,True
correct,97.199,97.13,0.1,586.8,587.4,586.8,0.991,True
correct,98.407,98.337,0.1,554.2,554.2,554.2,0.999,True
correct,99.614,99.544,0.1,493.8,493.9,493.8,0.999,True
correct,100.821,100.729,0.1,440.0,440.1,440.0,0.999,True
correct,102.006,101.936,0.1,494.0,493.8,494.0,0.997,True
correct,103.213,103.143,0.1,554.1,554.2,554.1,0.999,True
correct,104.421,104.328,0.1,587.5,587.5,587.5,0.999,True
