onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,3.088,3.088,0.0,269.1,269.3,269.1,0.995,True
correct,3.181,3.181,0.0,269.4,256.0,269.4,0.642,True
correct,3.297,3.297,0.0,164.2,164.2,164.2,1.0,True
correct,3.367,3.367,0.0,261.1,261.1,261.1,1.0,True
correct,3.483,3.483,0.0,261.4,260.6,261.4,0.974,True
correct,3.576,3.576,0.0,261.1,261.1,261.1,1.0,True
correct,3.669,3.669,0.0,247.1,247.1,247.1,1.0,True
correct,3.762,3.762,0.0,293.2,293.2,293.2,1.0,True
correct,3.855,3.855,0.0,293.2,293.2,293.2,1.0,True
correct,3.947,3.947,0.0,293.9,292.1,293.9,0.95,True
correct,4.04,4.04,0.0,164.2,164.2,164.2,1.0,True
correct,4.133,4.133,0.0,293.2,293.2,293.2,1.0,True
correct,4.226,4.226,0.0,294.5,291.8,294.5,0.924,True
correct,4.319,4.319,0.0,294.8,296.2,294.8,0.961,True
correct,4.412,4.412,0.0,,,0.0,0.0,True
correct,4.505,4.505,0.0,329.9,329.9,329.9,1.0,True
correct,4.598,4.598,0.0,330.0,329.9,330.0,0.999,True
correct,4.691,4.691,0.0,330.0,330.0,330.0,1.0,True
correct,4.783,4.783,0.0,164.0,164.0,164.0,1.0,True
correct,4.876,4.876,0.0,329.5,329.4,329.5,1.0,True
correct,4.969,4.969,0.0,331.8,333.2,331.8,0.964,True
correct,5.062,5.062,0.0,331.9,330.6,331.9,0.966,True
correct,5.155,5.155,0.0,261.1,261.1,261.1,1.0,True
correct,5.248,5.248,0.0,329.8,329.8,329.8,1.0,True
correct,5.341,5.341,0.0,330.0,329.9,330.0,0.996,True
correct,5.434,5.434,0.0,330.1,330.1,330.1,0.998,True
correct,5.526,5.526,0.0,163.8,163.8,163.8,1.0,True
correct,5.619,5.619,0.0,329.2,329.2,329.2,1.0,True
correct,5.712,5.712,0.0,332.6,335.3,332.6,0.933,True
correct,5.805,5.805,0.0,332.7,331.1,332.7,0.961,True
correct,5.921,5.921,0.0,261.1,261.1,261.1,1.0,True
correct,6.014,6.014,0.0,329.7,329.7,329.7,0.999,True
correct,6.107,6.107,0.0,330.0,330.0,330.0,1.0,True
correct,6.2,6.2,0.0,330.0,330.0,330.0,1.0,True
correct,6.293,6.293,0.0,164.3,164.3,164.3,1.0,True
correct,6.386,6.386,0.0,330.0,330.0,330.0,1.0,True
correct,6.478,6.478,0.0,330.6,330.9,330.6,0.992,True
correct,6.571,6.571,0.0,330.7,330.0,330.7,0.983,True
correct,6.664,6.664,0.0,,,0.0,0.0,True
correct,6.757,6.757,0.0,329.6,329.6,329.6,1.0,True
correct,6.85,6.85,0.0,330.0,330.0,330.0,0.999,True
correct,6.943,6.943,0.0,330.0,330.0,330.0,1.0,True
correct,7.036,7.036,0.0,164.3,164.3,164.3,1.0,True
correct,7.129,7.129,0.0,329.9,329.9,329.9,1.0,True
correct,7.222,7.222,0.0,330.0,330.0,330.0,1.0,True
correct,7.314,7.314,0.0,331.6,330.4,331.6,0.97,True
correct,7.407,7.407,0.0,261.0,261.0,261.0,1.0,True
correct,7.5,7.5,0.0,329.4,329.3,329.4,0.999,True
correct,7.593,7.593,0.0,331.9,330.7,331.9,0.967,True
correct,7.686,7.686,0.0,330.0,330.1,330.0,0.999,True
correct,7.779,7.779,0.0,164.2,164.2,164.2,1.0,True
correct,7.872,7.872,0.0,329.8,329.8,329.8,1.0,True
correct,7.965,7.965,0.0,330.1,330.1,330.1,1.0,True
correct,8.057,8.057,0.0,332.5,330.4,332.5,0.948,True
correct,8.15,8.15,0.0,292.7,292.4,292.7,0.99,True
correct,8.243,8.243,0.0,348.5,348.4,348.5,0.997,True
correct,8.336,8.359,-0.0,355.3,349.7,355.3,0.871,True
correct,8.452,8.452,0.0,350.0,348.8,350.0,0.971,True
correct,8.545,8.545,0.0,195.5,195.5,195.5,1.0,True
correct,8.638,8.638,0.0,348.9,348.9,348.9,1.0,True
correct,8.731,8.731,0.0,348.9,348.9,348.9,1.0,True
correct,8.824,8.824,0.0,348.9,348.9,348.9,1.0,True
correct,8.917,8.917,0.0,,,0.0,0.0,True
correct,9.009,9.009,0.0,391.6,391.6,391.6,1.0,True
correct,9.102,9.102,0.0,394.0,393.4,394.0,0.987,True
correct,9.195,9.195,0.0,394.3,391.0,394.3,0.931,True
correct,9.288,9.288,0.0,195.4,195.4,195.4,1.0,True
correct,9.381,9.381,0.0,391.6,391.6,391.6,1.0,True
correct,9.474,9.474,0.0,391.7,391.6,391.7,0.998,True
correct,9.567,9.567,0.0,391.7,391.7,391.7,0.999,True
correct,9.66,9.66,0.0,329.9,329.9,329.9,1.0,True
correct,9.752,9.752,0.0,391.6,391.6,391.6,0.999,True
correct,9.845,9.845,0.0,396.0,395.0,396.0,0.977,True
correct,9.938,9.938,0.0,396.3,389.5,396.3,0.862,True
correct,10.031,10.031,0.0,195.3,195.3,195.3,1.0,True
correct,10.124,10.124,0.0,391.6,391.6,391.6,1.0,True
correct,10.217,10.217,0.0,391.9,391.6,391.9,0.992,True
correct,10.31,10.31,0.0,392.0,391.9,392.0,0.997,True
correct,10.403,10.403,0.0,293.2,293.2,293.2,1.0,True
correct,10.496,10.496,0.0,348.9,348.9,348.9,1.0,True
correct,10.588,10.588,0.0,354.9,353.8,354.9,0.974,True
correct,10.681,10.681,0.0,355.1,338.2,355.1,0.656,True
correct,10.797,10.797,0.0,195.5,195.5,195.5,1.0,True
correct,10.867,10.867,0.0,348.6,348.6,348.6,1.0,True
correct,10.983,10.983,0.0,350.0,348.8,350.0,0.97,True
correct,11.076,11.076,0.0,350.2,349.8,350.2,0.992,True
correct,11.169,11.169,0.0,,,0.0,0.0,True
correct,11.262,11.262,0.0,330.0,330.0,330.0,1.0,True
correct,11.355,11.355,0.0,330.0,330.0,330.0,1.0,True
correct,11.448,11.448,0.0,330.0,330.0,330.0,1.0,True
correct,11.54,11.54,0.0,195.5,195.5,195.5,1.0,True
correct,11.633,11.633,0.0,329.6,329.6,329.6,1.0,True
correct,11.726,11.726,0.0,330.9,331.3,330.9,0.988,True
correct,11.819,11.819,0.0,331.0,330.1,331.0,0.978,True
correct,11.912,11.912,0.0,261.1,261.1,261.1,1.0,True
correct,12.005,12.005,0.0,329.9,329.9,329.9,1.0,True
correct,12.098,12.098,0.0,330.0,329.9,330.0,0.999,True
correct,12.191,12.191,0.0,330.0,330.0,330.0,1.0,True
correct,12.283,12.283,0.0,195.4,195.3,195.4,1.0,True
correct,12.376,12.376,0.0,329.5,329.4,329.5,1.0,True
correct,12.469,12.469,0.0,331.8,333.2,331.8,0.964,True
correct,12.562,12.562,0.0,331.9,330.6,331.9,0.966,True
correct,12.655,12.655,0.0,293.2,293.3,293.2,0.999,True
correct,12.748,12.748,0.0,348.9,348.9,348.9,1.0,True
correct,12.841,12.841,0.0,349.3,349.2,349.3,0.999,True
correct,12.934,12.934,0.0,349.4,348.9,349.4,0.987,True
correct,13.026,13.026,0.0,195.2,195.2,195.2,1.0,True
correct,13.119,13.119,0.0,348.7,348.7,348.7,1.0,True
correct,13.212,13.212,0.0,355.1,338.2,355.1,0.655,True
correct,13.305,13.305,0.0,355.3,354.0,355.3,0.97,True
correct,13.421,13.421,0.0,,,0.0,0.0,True
correct,13.491,13.491,0.0,391.6,391.6,391.6,1.0,True
correct,13.607,13.607,0.0,391.6,391.6,391.6,1.0,True
correct,13.7,13.7,0.0,391.6,391.6,391.6,1.0,True
correct,13.793,13.793,0.0,195.6,195.6,195.6,1.0,True
correct,13.886,13.886,0.0,391.6,391.6,391.6,1.0,True
correct,13.979,13.979,0.0,391.6,391.6,391.6,0.999,True
correct,14.071,14.071,0.0,393.9,393.2,393.9,0.984,True
correct,14.164,14.164,0.0,329.6,329.5,329.6,0.999,True
correct,14.257,14.257,0.0,391.6,391.7,391.6,0.999,True
correct,14.35,14.35,0.0,394.7,393.9,394.7,0.984,True
correct,14.443,14.443,0.0,391.7,391.6,391.7,0.998,True
correct,14.536,14.536,0.0,195.6,195.6,195.6,1.0,True
correct,14.629,14.629,0.0,391.6,391.6,391.6,1.0,True
correct,14.722,14.722,0.0,391.7,391.6,391.7,0.997,True
correct,14.814,14.814,0.0,395.9,394.7,395.9,0.974,True
correct,14.907,14.907,0.0,329.4,329.4,329.4,1.0,True
correct,15.0,15.0,0.0,391.6,391.6,391.6,0.999,True
correct,15.093,15.093,0.0,396.7,395.5,396.7,0.975,True
correct,15.186,15.186,0.0,391.9,391.6,391.9,0.993,True
correct,15.279,15.279,0.0,195.5,195.5,195.5,1.0,True
correct,15.372,15.372,0.0,391.6,391.6,391.6,1.0,True
correct,15.465,15.465,0.0,392.1,391.5,392.1,0.988,True
correct,15.557,15.557,0.0,397.7,396.2,397.7,0.968,True
correct,15.674,15.674,0.0,,,0.0,0.0,True
correct,15.743,15.743,0.0,391.5,391.5,391.5,1.0,True
correct,15.859,15.859,0.0,392.5,392.2,392.5,0.995,True
correct,15.952,15.952,0.0,392.6,391.3,392.6,0.971,True
correct,16.045,16.045,0.0,195.5,195.5,195.5,1.0,True
correct,16.115,16.115,0.0,391.6,391.6,391.6,1.0,True
correct,16.231,16.231,0.0,391.6,391.6,391.6,1.0,True
correct,16.324,16.324,0.0,391.6,391.6,391.6,1.0,True
correct,16.417,16.417,0.0,330.0,330.0,330.0,1.0,True
correct,16.509,16.509,0.0,391.6,391.7,391.6,0.999,True
correct,16.602,16.602,0.0,394.0,393.4,394.0,0.987,True
correct,16.695,16.695,0.0,394.3,391.0,394.3,0.932,True
correct,16.788,16.788,0.0,195.4,195.4,195.4,1.0,True
correct,16.881,16.881,0.0,391.6,391.6,391.6,1.0,True
correct,16.974,16.974,0.0,391.7,391.6,391.7,0.998,True
correct,17.067,17.067,0.0,391.7,391.7,391.7,0.999,True
correct,17.16,17.16,0.0,329.9,329.9,329.9,1.0,True
correct,17.253,17.253,0.0,391.6,391.6,391.6,1.0,True
correct,17.345,17.345,0.0,396.0,395.0,396.0,0.977,True
correct,17.438,17.438,0.0,396.3,389.6,396.3,0.863,True
correct,17.531,17.531,0.0,195.3,195.3,195.3,1.0,True
correct,17.624,17.624,0.0,391.5,391.5,391.5,1.0,True
correct,17.717,17.717,0.0,391.9,391.6,391.9,0.992,True
correct,17.81,17.81,0.0,392.0,391.9,392.0,0.997,True
correct,17.903,17.903,0.0,174.1,174.1,174.1,1.0,True
correct,17.996,17.996,0.0,523.4,523.4,523.4,1.0,True
correct,18.088,18.088,0.0,521.8,518.2,521.8,0.942,True
correct,18.181,18.181,0.0,521.8,528.9,521.8,0.889,True
correct,18.297,18.297,0.0,261.1,261.1,261.1,1.0,True
correct,18.367,18.367,0.0,523.0,523.0,523.0,1.0,True
correct,18.483,18.483,0.0,523.2,524.1,523.2,0.985,True
correct,18.576,18.576,0.0,523.2,522.5,523.2,0.988,True
correct,18.669,18.669,0.0,440.3,440.3,440.3,1.0,True
correct,18.762,18.762,0.0,523.6,523.6,523.6,1.0,True
correct,18.855,18.855,0.0,523.6,523.6,523.6,1.0,True
correct,18.948,18.948,0.0,523.6,523.6,523.6,1.0,True
correct,19.04,19.04,0.0,261.1,261.1,261.1,1.0,True
correct,19.133,19.133,0.0,523.3,523.3,523.3,1.0,True
correct,19.226,19.226,0.0,522.8,525.1,522.8,0.963,True
correct,19.319,19.319,0.0,522.8,521.0,522.8,0.971,True
correct,19.412,19.412,0.0,391.6,391.6,391.6,1.0,True
correct,19.505,19.505,0.0,494.1,494.1,494.1,1.0,True
correct,19.598,19.598,0.0,494.1,494.1,494.1,1.0,True
correct,19.691,19.691,0.0,494.0,494.1,494.0,0.998,True
correct,19.784,19.784,0.0,261.1,261.1,261.1,1.0,True
correct,19.876,19.876,0.0,493.8,493.8,493.8,1.0,True
correct,19.969,19.969,0.0,488.2,494.9,488.2,0.889,True
correct,20.062,20.062,0.0,487.9,487.1,487.9,0.985,True
correct,20.155,20.155,0.0,173.8,173.8,173.8,1.0,True
correct,20.248,20.248,0.0,440.2,440.2,440.2,1.0,True
correct,20.341,20.341,0.0,440.0,440.0,440.0,1.0,True
correct,20.434,20.434,0.0,439.9,440.3,439.9,0.993,True
correct,20.527,20.527,0.0,261.1,261.1,261.1,1.0,True
correct,20.619,20.619,0.0,439.8,439.8,439.8,1.0,True
correct,20.712,20.712,0.0,433.3,441.6,433.3,0.849,True
correct,20.805,20.805,0.0,433.1,431.3,433.1,0.963,True
correct,20.921,20.921,0.0,348.9,348.9,348.9,1.0,True
correct,21.014,21.014,0.0,440.1,440.1,440.1,1.0,True
correct,21.107,21.107,0.0,439.5,439.4,439.5,0.999,True
correct,21.2,21.2,0.0,440.3,440.3,440.3,1.0,True
correct,21.293,21.293,0.0,261.1,261.1,261.1,1.0,True
correct,21.386,21.386,0.0,440.3,440.3,440.3,1.0,True
correct,21.479,21.479,0.0,440.3,440.3,440.3,1.0,True
correct,21.571,21.571,0.0,438.8,438.7,438.8,0.998,True
correct,21.664,21.664,0.0,146.6,146.6,146.6,1.0,True
correct,21.757,21.757,0.0,493.9,493.9,493.9,1.0,True
correct,21.85,21.85,0.0,491.5,491.1,491.5,0.992,True
correct,21.943,21.943,0.0,494.1,494.1,494.1,0.999,True
correct,22.036,22.036,0.0,348.9,348.9,348.9,1.0,True
correct,22.129,22.129,0.0,494.1,494.1,494.1,1.0,True
correct,22.222,22.222,0.0,494.0,494.1,494.0,0.998,True
correct,22.314,22.314,0.0,488.9,488.3,488.9,0.99,True
correct,22.407,22.407,0.0,494.4,495.2,494.4,0.986,True
correct,22.5,22.5,0.0,439.9,439.9,439.9,1.0,True
correct,22.593,22.593,0.0,434.9,433.1,434.9,0.965,True
correct,22.686,22.686,0.0,440.0,440.3,440.0,0.996,True
correct,22.779,22.779,0.0,246.9,246.9,246.9,1.0,True
correct,22.872,22.872,0.0,440.2,440.2,440.2,1.0,True
correct,23.15,23.15,0.0,329.3,329.3,329.3,1.0,True
correct,23.243,23.243,0.0,415.1,415.1,415.1,0.999,True
correct,23.336,23.359,-0.0,417.9,415.3,417.9,0.946,True
correct,23.452,23.452,0.0,415.8,416.0,415.8,0.996,True
correct,23.545,23.545,0.0,246.9,246.9,246.9,1.0,True
correct,23.638,23.638,0.0,415.4,415.3,415.4,1.0,True
correct,23.731,23.731,0.0,415.6,415.6,415.6,1.0,True
correct,23.824,23.824,0.0,415.6,415.6,415.6,1.0,True
correct,23.917,23.917,0.0,330.0,330.0,330.0,1.0,True
correct,24.01,24.01,0.0,415.6,415.6,415.6,1.0,True
correct,24.102,24.102,0.0,416.2,415.0,416.2,0.976,True
correct,24.195,24.195,0.0,416.3,416.9,416.3,0.986,True
correct,24.288,24.288,0.0,246.7,246.7,246.7,1.0,True
correct,24.381,24.381,0.0,415.3,415.2,415.3,1.0,True
correct,24.474,24.474,0.0,415.6,415.6,415.6,1.0,True
correct,24.567,24.567,0.0,415.6,415.5,415.6,0.999,True
correct,24.66,24.66,0.0,,,0.0,0.0,True
correct,24.753,24.753,0.0,415.5,415.5,415.5,1.0,True
correct,24.845,24.845,0.0,416.9,414.6,416.9,0.954,True
correct,24.938,24.938,0.0,417.0,418.9,417.0,0.962,True
correct,25.031,25.031,0.0,293.1,293.1,293.1,1.0,True
correct,25.124,25.124,0.0,415.1,415.1,415.1,1.0,True
correct,25.217,25.217,0.0,415.6,415.7,415.6,0.999,True
correct,25.31,25.31,0.0,415.6,415.4,415.6,0.996,True
correct,25.403,25.403,0.0,329.8,329.8,329.8,1.0,True
correct,25.496,25.496,0.0,415.4,415.4,415.4,1.0,True
correct,25.588,25.588,0.0,417.7,414.3,417.7,0.931,True
correct,25.681,25.681,0.0,417.8,421.4,417.8,0.929,True
correct,25.797,25.774,0.0,293.2,292.9,293.2,0.993,True
correct,25.867,25.867,0.0,414.9,414.9,414.9,1.0,True
correct,25.983,25.983,0.0,415.8,416.0,415.8,0.996,True
correct,26.076,26.076,0.0,415.8,415.2,415.8,0.987,True
correct,26.169,26.169,0.0,330.0,330.0,330.0,1.0,True
correct,26.262,26.262,0.0,415.6,415.6,415.6,1.0,True
correct,26.355,26.355,0.0,415.6,415.6,415.6,1.0,True
correct,26.448,26.448,0.0,415.6,415.6,415.6,1.0,True
correct,26.541,26.541,0.0,293.2,293.2,293.2,1.0,True
correct,26.633,26.633,0.0,415.3,415.3,415.3,1.0,True
correct,26.726,26.726,0.0,416.3,416.9,416.3,0.987,True
correct,26.819,26.819,0.0,416.4,414.9,416.4,0.971,True
correct,26.912,26.912,0.0,,,0.0,0.0,True
correct,27.005,27.005,0.0,465.7,465.7,465.7,1.0,True
correct,27.098,27.098,0.0,465.8,465.8,465.8,1.0,True
correct,27.191,27.191,0.0,465.8,465.6,465.8,0.997,True
correct,27.284,27.284,0.0,277.5,277.5,277.5,1.0,True
correct,27.376,27.376,0.0,465.8,465.8,465.8,1.0,True
correct,27.469,27.469,0.0,471.3,462.6,471.3,0.852,True
correct,27.562,27.562,0.0,471.6,469.8,471.6,0.969,True
correct,27.655,27.655,0.0,329.4,329.4,329.4,1.0,True
correct,27.748,27.748,0.0,465.7,465.7,465.7,1.0,True
correct,27.841,27.841,0.0,466.0,466.0,466.0,0.999,True
correct,27.934,27.934,0.0,466.0,465.5,466.0,0.99,True
correct,28.027,28.027,0.0,277.4,277.4,277.4,1.0,True
correct,28.119,28.119,0.0,465.7,465.7,465.7,1.0,True
correct,28.212,28.212,0.0,473.2,460.0,473.2,0.783,True
correct,28.305,28.305,0.0,473.4,471.3,473.4,0.964,True
correct,28.421,28.421,0.0,329.7,329.7,329.7,1.0,True
correct,28.491,28.514,-0.0,440.1,440.1,440.1,1.0,True
correct,28.607,28.607,0.0,439.5,439.4,439.5,0.999,True
correct,28.7,28.7,0.0,440.3,440.3,440.3,1.0,True
correct,28.793,28.793,0.0,277.6,277.6,277.6,1.0,True
correct,28.886,28.886,0.0,440.3,440.3,440.3,1.0,True
correct,28.979,28.979,0.0,440.3,440.3,440.3,1.0,True
correct,29.071,29.071,0.0,438.8,438.7,438.8,0.998,True
correct,29.164,29.164,0.0,,,0.0,0.0,True
late,29.257,29.629,-0.4,391.6,391.6,391.6,1.0,True
correct,29.35,29.722,-0.4,394.6,391.7,394.6,0.937,True
correct,29.443,29.815,-0.4,394.9,391.6,394.9,0.93,True
correct,29.536,29.907,-0.4,219.6,219.4,219.6,0.991,True
correct,29.629,30.0,-0.4,391.6,391.6,391.6,0.999,True
correct,29.722,30.093,-0.4,391.7,389.0,391.7,0.941,True
correct,29.815,30.186,-0.4,391.8,395.5,391.8,0.921,True
correct,29.907,30.279,-0.4,329.4,329.8,329.4,0.989,True
correct,30.0,30.372,-0.4,391.6,391.6,391.6,0.998,True
correct,30.093,30.465,-0.4,396.6,392.0,396.6,0.903,True
correct,30.186,30.558,-0.4,396.9,391.5,396.9,0.889,True
correct,30.279,30.65,-0.4,219.6,219.2,219.6,0.984,True
correct,30.372,30.743,-0.4,391.6,391.5,391.6,0.997,True
correct,30.465,30.836,-0.4,392.1,381.2,392.1,0.785,True
correct,30.558,30.952,-0.4,392.1,392.2,392.1,0.998,True
correct,30.65,31.045,-0.4,348.2,348.7,348.2,0.987,True
correct,30.743,31.138,-0.4,439.7,440.1,439.7,0.993,True
correct,30.836,31.231,-0.4,433.1,440.3,433.1,0.868,True
correct,30.952,31.324,-0.4,439.6,440.3,439.6,0.987,True
correct,31.045,31.417,-0.4,219.6,219.6,219.6,0.996,True
correct,31.115,31.51,-0.4,440.1,440.3,440.1,0.996,True
correct,31.231,31.602,-0.4,440.3,440.6,440.3,0.994,True
correct,31.324,31.695,-0.4,440.3,438.3,440.3,0.962,True
correct,31.417,31.788,-0.4,147.2,146.5,147.2,0.961,True
correct,31.51,31.881,-0.4,391.6,391.6,391.6,1.0,True
correct,31.602,31.974,-0.4,394.0,391.7,394.0,0.95,True
correct,31.695,32.067,-0.4,394.2,391.6,394.2,0.944,True
correct,31.788,32.16,-0.4,329.6,329.9,329.6,0.991,True
correct,31.881,32.253,-0.4,391.6,391.6,391.6,1.0,True
correct,32.16,32.531,-0.4,293.2,293.1,293.2,0.998,True
correct,32.253,32.624,-0.4,348.9,348.7,348.9,0.994,True
correct,32.345,32.717,-0.4,353.2,353.2,353.2,0.999,True
correct,32.438,32.81,-0.4,353.4,348.9,353.4,0.894,True
correct,32.531,32.903,-0.4,219.4,219.6,219.4,0.991,True
correct,32.624,32.996,-0.4,348.8,348.9,348.8,0.996,True
correct,32.717,33.089,-0.4,354.1,348.8,354.1,0.878,True
correct,32.81,33.181,-0.4,349.3,353.8,349.3,0.893,True
correct,32.903,33.274,-0.4,293.2,293.0,293.2,0.995,True
correct,32.996,33.367,-0.4,348.9,348.3,348.9,0.987,True
correct,33.089,33.483,-0.4,349.5,349.8,349.5,0.992,True
correct,33.181,33.576,-0.4,355.0,348.8,355.0,0.857,True
correct,33.298,33.669,-0.4,219.7,219.5,219.7,0.995,True
correct,33.367,33.762,-0.4,348.6,348.9,348.6,0.993,True
correct,33.483,33.855,-0.4,350.0,348.9,350.0,0.973,True
correct,33.576,33.948,-0.4,350.1,348.9,350.1,0.97,True
correct,33.669,34.041,-0.4,146.7,147.2,146.7,0.973,True
correct,33.762,34.133,-0.4,348.9,348.9,348.9,0.999,True
correct,33.855,34.226,-0.4,348.9,351.1,348.9,0.948,True
correct,33.948,34.319,-0.4,348.9,348.5,348.9,0.99,True
correct,34.041,34.412,-0.4,219.6,219.5,219.6,0.993,True
correct,34.133,34.505,-0.4,348.8,348.9,348.8,0.999,True
correct,34.226,34.598,-0.4,351.5,348.9,351.5,0.937,True
correct,34.319,34.691,-0.4,351.8,349.0,351.8,0.934,True
correct,34.412,34.784,-0.4,293.1,293.2,293.1,0.997,True
correct,34.505,34.876,-0.4,348.9,348.7,348.9,0.994,True
correct,34.598,34.969,-0.4,349.0,352.7,349.0,0.913,True
correct,34.691,35.062,-0.4,349.0,347.4,349.0,0.96,True
correct,34.784,35.155,-0.4,219.6,219.3,219.6,0.988,True
correct,34.876,35.248,-0.4,348.8,348.9,348.8,0.997,True
correct,34.969,35.341,-0.4,353.5,348.9,353.5,0.892,True
correct,35.062,35.434,-0.4,353.7,349.2,353.7,0.895,True
correct,35.155,35.527,-0.4,293.0,293.2,293.0,0.997,True
correct,35.248,35.62,-0.4,348.9,348.9,348.9,1.0,True
correct,35.341,35.712,-0.4,349.3,354.0,349.3,0.891,True
correct,35.434,35.805,-0.4,349.4,337.8,349.4,0.747,True
correct,35.527,35.921,-0.4,219.6,219.6,219.6,0.999,True
correct,35.62,35.991,-0.4,348.9,348.6,348.9,0.993,True
correct,35.712,36.107,-0.4,355.1,348.8,355.1,0.856,True
correct,35.805,36.2,-0.4,355.2,350.0,355.2,0.88,True
correct,35.921,36.293,-0.4,146.8,147.2,146.8,0.975,True
correct,35.991,36.386,-0.4,329.2,330.0,329.2,0.978,True
correct,36.107,36.479,-0.4,330.3,330.0,330.3,0.991,True
correct,36.2,36.572,-0.4,330.4,330.0,330.4,0.99,True
correct,36.293,36.664,-0.4,219.6,219.5,219.6,0.993,True
correct,36.386,36.757,-0.4,330.0,329.6,330.0,0.989,True
correct,36.479,36.85,-0.4,330.0,331.5,330.0,0.961,True
correct,36.572,36.943,-0.4,330.0,330.2,330.0,0.995,True
correct,36.664,37.036,-0.4,246.7,247.0,246.7,0.991,True
correct,36.757,37.129,-0.4,329.7,329.9,329.7,0.993,True
correct,36.85,37.222,-0.4,331.0,329.9,331.0,0.973,True
correct,36.943,37.315,-0.4,331.1,330.0,331.1,0.972,True
correct,37.036,37.407,-0.4,219.6,219.4,219.6,0.99,True
correct,37.129,37.5,-0.4,329.9,329.4,329.9,0.987,True
correct,37.222,37.593,-0.4,330.0,333.5,330.0,0.912,True
correct,37.315,37.686,-0.4,330.0,330.7,330.0,0.982,True
correct,37.407,37.779,-0.4,246.6,246.9,246.6,0.987,True
correct,37.5,37.872,-0.4,293.4,293.3,293.4,0.996,True
correct,37.593,37.965,-0.4,299.1,293.4,299.1,0.848,True
correct,37.686,38.058,-0.4,299.5,292.9,299.5,0.824,True
correct,37.779,38.15,-0.4,219.6,219.3,219.6,0.987,True
correct,37.872,38.243,-0.4,293.2,292.9,293.2,0.991,True
correct,37.965,38.336,-0.4,293.3,288.3,293.3,0.861,True
correct,38.058,38.429,-0.4,293.3,302.0,293.3,0.777,True
correct,38.174,38.545,-0.4,,,0.0,0.0,True
correct,38.243,38.615,-0.4,260.9,261.1,260.9,0.992,True
correct,38.359,38.731,-0.4,261.3,261.1,261.3,0.993,True
correct,38.452,38.824,-0.4,261.4,261.1,261.4,0.991,True
correct,38.545,38.917,-0.4,155.1,155.2,155.1,0.99,True
correct,38.638,39.01,-0.4,261.1,261.1,261.1,1.0,True
correct,38.731,39.103,-0.4,261.1,261.1,261.1,1.0,True
correct,38.824,39.195,-0.4,261.1,263.1,261.1,0.935,True
correct,38.917,39.288,-0.4,219.6,219.6,219.6,1.0,True
correct,39.01,39.381,-0.4,261.1,260.9,261.1,0.991,True
correct,39.103,39.474,-0.4,261.1,264.8,261.1,0.885,True
correct,39.195,39.567,-0.4,262.1,261.1,262.1,0.965,True
correct,39.288,39.66,-0.4,154.9,155.2,154.9,0.986,True
correct,39.381,39.753,-0.4,261.1,261.1,261.1,0.998,True
correct,39.474,39.846,-0.4,263.4,261.0,263.4,0.925,True
correct,39.567,39.938,-0.4,261.1,266.5,261.1,0.839,True
