onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,8.754,8.754,0.0,391.6,391.6,391.6,1.0,True
correct,8.916,8.916,0.0,587.2,587.2,587.2,1.0,True
correct,9.079,9.079,0.0,440.1,440.1,440.1,1.0,True
correct,9.265,9.265,0.0,494.1,494.1,494.1,1.0,True
correct,9.427,9.427,0.0,391.4,391.5,391.4,0.999,True
correct,10.124,10.124,0.0,440.2,440.2,440.2,1.0,True
correct,10.286,10.286,0.0,658.9,658.9,658.9,1.0,True
correct,10.449,10.449,0.0,658.7,658.8,658.7,0.999,True
correct,10.634,10.634,0.0,740.0,740.1,740.0,0.999,True
correct,10.751,10.751,0.0,739.4,737.1,739.4,0.973,True
correct,10.983,10.983,0.0,587.5,587.5,587.5,1.0,True
correct,11.145,11.145,0.0,590.8,583.6,590.8,0.899,True
correct,11.308,11.308,0.0,740.2,740.2,740.2,1.0,True
correct,11.494,11.494,0.0,784.3,784.3,784.3,1.0,True
correct,11.656,11.656,0.0,987.8,987.7,987.8,1.0,True
correct,11.842,11.842,0.0,1174.4,1174.4,1174.4,1.0,True
correct,12.004,12.004,0.0,987.8,987.8,987.8,1.0,True
correct,12.167,12.167,0.0,980.1,990.3,980.1,0.914,True
correct,12.353,12.353,0.0,880.4,880.4,880.4,1.0,True
correct,12.515,12.515,0.0,882.2,873.9,882.2,0.921,True
correct,12.864,12.864,0.0,988.1,988.1,988.1,1.0,True
correct,13.026,13.026,0.0,554.0,554.0,554.0,1.0,True
correct,13.212,13.212,0.0,554.3,554.3,554.3,1.0,True
correct,13.374,13.374,0.0,987.8,987.8,987.8,1.0,True
correct,13.537,13.537,0.0,880.2,880.2,880.2,1.0,True
correct,13.723,13.723,0.0,587.5,587.5,587.5,1.0,True
correct,13.885,13.885,0.0,591.6,582.4,591.6,0.873,True
correct,14.048,14.071,-0.0,740.2,740.1,740.2,1.0,True
correct,14.187,14.187,0.0,741.2,740.3,741.2,0.99,True
correct,14.396,14.396,0.0,658.9,658.8,658.9,0.998,True
correct,14.582,14.582,0.0,740.4,740.4,740.4,1.0,True
correct,14.744,14.744,0.0,659.0,658.8,659.0,0.998,True
correct,14.884,14.884,0.0,832.0,830.9,832.0,0.988,True
correct,15.093,15.093,0.0,658.9,658.9,658.9,1.0,True
correct,15.255,15.255,0.0,739.8,740.0,739.8,0.997,True
correct,15.441,15.441,0.0,659.0,658.9,659.0,0.999,True
correct,15.604,15.604,0.0,440.2,440.2,440.2,1.0,True
correct,15.766,15.766,0.0,658.9,658.8,658.9,1.0,True
correct,15.952,15.952,0.0,658.8,658.9,658.8,1.0,True
correct,16.114,16.114,0.0,739.8,740.1,739.8,0.997,True
correct,16.254,16.254,0.0,740.6,739.5,740.6,0.986,True
correct,16.463,16.463,0.0,587.5,587.5,587.5,1.0,True
correct,16.625,16.625,0.0,592.3,581.4,592.3,0.851,True
correct,16.811,16.811,0.0,740.1,740.1,740.1,1.0,True
early,16.974,16.904,0.1,784.2,784.3,784.2,0.999,True
correct,17.136,17.066,0.1,987.7,987.8,987.7,0.999,True
correct,17.322,17.229,0.1,1174.5,1174.5,1174.5,1.0,True
correct,17.484,17.415,0.1,987.7,988.2,987.7,0.996,True
correct,17.67,17.577,0.1,987.0,989.8,987.0,0.976,True
correct,17.833,17.74,0.1,880.3,880.2,880.3,0.998,True
correct,17.995,17.926,0.1,882.8,880.4,882.8,0.976,True
correct,18.344,18.274,0.1,988.1,988.2,988.1,0.999,True
correct,18.506,18.436,0.1,553.9,554.1,553.9,0.997,True
correct,18.692,18.599,0.1,554.3,554.8,554.3,0.991,True
correct,18.854,18.785,0.1,987.7,988.1,987.7,0.996,True
correct,19.04,18.947,0.1,880.2,879.9,880.2,0.998,True
correct,19.203,19.11,0.1,587.4,587.3,587.4,0.998,True
correct,19.365,19.296,0.1,592.7,587.5,592.7,0.927,True
correct,19.551,19.458,0.1,740.4,739.8,740.4,0.994,True
correct,19.667,19.597,0.1,741.0,739.3,741.0,0.98,True
correct,19.899,19.806,0.1,659.0,658.8,659.0,0.998,True
correct,20.062,19.969,0.1,740.3,740.2,740.3,0.999,True
correct,20.224,20.155,0.1,658.9,658.9,658.9,0.999,True
correct,20.41,20.317,0.1,658.5,665.5,658.5,0.913,True
correct,20.573,20.503,0.1,587.4,587.5,587.4,0.999,True
correct,20.735,20.666,0.1,592.8,587.4,592.8,0.924,True
correct,21.083,21.014,0.1,739.9,740.4,739.9,0.994,True
correct,21.432,21.339,0.1,587.5,587.3,587.5,0.998,True
correct,21.78,21.687,0.1,493.8,493.5,493.8,0.994,True
correct,22.128,22.035,0.1,440.0,439.9,440.0,0.997,True
correct,22.453,22.384,0.1,879.9,880.4,879.9,0.995,True
correct,22.639,22.546,0.1,658.9,658.9,658.9,1.0,True
correct,22.802,22.732,0.1,740.3,740.1,740.3,0.998,True
correct,22.964,22.895,0.1,784.8,784.3,784.8,0.994,True
correct,23.15,23.057,0.1,740.1,739.5,740.1,0.993,True
correct,23.313,23.243,0.1,658.9,658.8,658.9,0.999,True
correct,23.498,23.405,0.1,587.4,587.2,587.4,0.998,True
correct,23.823,23.754,0.1,739.8,740.3,739.8,0.994,True
correct,24.172,24.102,0.1,587.4,587.3,587.4,0.998,True
correct,24.52,24.427,0.1,493.8,493.3,493.8,0.992,True
correct,24.868,24.775,0.1,440.0,439.9,440.0,0.998,True
correct,25.193,25.124,0.1,830.3,830.3,830.3,0.999,True
correct,25.379,25.286,0.1,880.0,880.4,880.0,0.996,True
correct,25.542,25.472,0.1,988.0,987.9,988.0,0.999,True
correct,25.727,25.635,0.1,1108.7,1108.7,1108.7,1.0,True
correct,25.89,25.797,0.1,1318.4,1318.3,1318.4,1.0,True
correct,26.053,25.983,0.1,1174.5,1174.5,1174.5,1.0,True
correct,26.238,26.145,0.1,1174.1,1175.3,1174.1,0.991,True
correct,26.563,26.494,0.1,1479.8,1479.8,1479.8,1.0,True
correct,26.912,26.842,0.1,1174.5,1174.5,1174.5,1.0,True
correct,27.26,27.167,0.1,988.1,987.6,988.1,0.995,True
correct,27.608,27.515,0.1,880.1,879.9,880.1,0.998,True
correct,27.933,27.864,0.1,882.7,880.3,882.7,0.977,True
correct,28.119,28.026,0.1,658.9,658.8,658.9,0.999,True
correct,28.282,28.212,0.1,740.2,740.1,740.2,0.999,True
correct,28.467,28.375,0.1,784.3,784.2,784.3,0.999,True
correct,28.63,28.56,0.1,740.3,740.0,740.3,0.997,True
correct,28.793,28.723,0.1,659.0,658.9,659.0,0.999,True
correct,28.978,28.885,0.1,587.3,586.9,587.3,0.994,True
correct,29.327,29.234,0.1,1479.8,1479.8,1479.8,1.0,True
correct,29.652,29.582,0.1,1174.5,1174.5,1174.5,1.0,True
correct,30.0,29.93,0.1,988.1,987.9,988.1,0.999,True
correct,30.348,30.255,0.1,880.0,879.8,880.0,0.997,True
correct,30.697,30.604,0.1,830.3,830.4,830.3,0.999,True
correct,30.859,30.789,0.1,879.7,880.2,879.7,0.995,True
correct,31.022,30.952,0.1,988.0,988.1,988.0,0.999,True
correct,31.207,31.114,0.1,1108.7,1108.6,1108.7,0.999,True
correct,31.37,31.3,0.1,1174.5,1174.5,1174.5,0.999,True
correct,31.556,31.463,0.1,880.4,880.3,880.4,0.999,True
correct,31.718,31.625,0.1,1108.7,1108.5,1108.7,0.999,True
correct,31.881,31.811,0.1,880.2,880.1,880.2,0.998,True
correct,32.067,31.974,0.1,1174.4,1174.5,1174.4,1.0,True
correct,32.229,32.159,0.1,880.0,880.1,880.0,0.998,True
correct,32.392,32.322,0.1,1108.7,1108.8,1108.7,1.0,True
correct,32.577,32.484,0.1,880.1,879.9,880.1,0.998,True
correct,32.74,32.67,0.1,1174.5,1174.5,1174.5,1.0,True
correct,32.926,32.833,0.1,880.4,880.3,880.4,0.999,True
correct,33.088,32.995,0.1,1108.6,1108.5,1108.6,0.999,True
correct,33.251,33.181,0.1,880.2,880.0,880.2,0.998,True
correct,33.436,33.344,0.1,1174.5,1174.5,1174.5,1.0,True
correct,33.599,33.529,0.1,879.9,880.1,879.9,0.998,True
correct,33.785,33.692,0.1,1108.8,1108.7,1108.8,1.0,True
correct,33.947,33.854,0.1,880.0,879.8,880.0,0.998,True
correct,34.11,34.04,0.1,1174.5,1174.5,1174.5,1.0,True
correct,34.365,34.296,0.1,586.9,587.4,586.9,0.993,True
correct,34.481,34.389,0.1,587.0,587.5,587.0,0.993,True
correct,34.714,34.644,0.1,587.4,587.5,587.4,0.998,True
correct,34.806,34.737,0.1,582.9,587.6,582.9,0.934,True
correct,35.062,34.969,0.1,587.4,589.7,587.4,0.967,True
correct,35.155,35.085,0.1,587.5,587.7,587.5,0.997,True
correct,35.41,35.317,0.1,587.3,589.8,587.3,0.964,True
correct,35.503,35.41,0.1,586.2,586.3,586.2,0.998,True
correct,35.735,35.666,0.1,587.9,587.4,587.9,0.993,True
correct,35.851,35.758,0.1,586.9,587.1,586.9,0.997,True
correct,36.084,36.014,0.1,587.3,587.5,587.3,0.998,True
correct,36.176,36.107,0.1,582.5,587.6,582.5,0.928,True
correct,36.432,36.339,0.1,587.4,587.6,587.4,0.997,True
correct,36.525,36.455,0.1,587.5,587.4,587.5,0.999,True
correct,36.78,36.687,0.1,587.3,590.1,587.3,0.959,True
correct,36.873,36.803,0.1,391.7,391.6,391.7,1.0,True
correct,37.546,37.454,0.1,439.9,440.0,439.9,0.996,True
correct,37.709,37.639,0.1,523.4,523.2,523.4,0.996,True
correct,37.895,37.802,0.1,494.1,494.0,494.1,0.999,True
correct,38.057,37.988,0.1,439.9,440.2,439.9,0.994,True
correct,38.22,38.15,0.1,587.3,587.2,587.3,0.997,True
correct,38.568,38.498,0.1,583.0,586.7,583.0,0.946,True
correct,38.916,38.847,0.1,584.8,587.5,584.8,0.96,True
correct,39.079,39.009,0.1,659.0,659.0,659.0,0.999,True
correct,39.265,39.172,0.1,494.1,494.0,494.1,0.998,True
correct,39.427,39.358,0.1,523.2,523.6,523.2,0.994,True
correct,39.613,39.52,0.1,440.0,439.7,440.0,0.994,True
correct,39.938,39.868,0.1,441.1,440.3,441.1,0.983,True
correct,40.286,40.217,0.1,440.7,440.2,440.7,0.991,True
correct,40.449,40.379,0.1,523.4,523.1,523.4,0.996,True
correct,40.635,40.542,0.1,494.1,494.0,494.1,0.999,True
correct,40.797,40.728,0.1,440.0,440.2,440.0,0.997,True
correct,40.983,40.89,0.1,391.6,392.1,391.6,0.99,True
correct,41.146,41.053,0.1,784.2,784.1,784.2,0.999,True
correct,41.308,41.238,0.1,739.8,740.0,739.8,0.997,True
correct,41.494,41.401,0.1,658.9,658.9,658.9,0.999,True
correct,41.656,41.587,0.1,587.1,587.5,587.1,0.994,True
correct,41.842,41.749,0.1,523.3,523.1,523.3,0.996,True
correct,42.005,41.912,0.1,494.0,493.9,494.0,0.998,True
correct,42.167,42.098,0.1,439.6,440.2,439.6,0.988,True
correct,42.353,42.26,0.1,391.6,391.5,391.6,0.997,True
correct,43.026,42.957,0.1,439.8,440.2,439.8,0.992,True
correct,43.212,43.119,0.1,523.3,523.1,523.3,0.996,True
correct,43.375,43.282,0.1,494.0,493.8,494.0,0.996,True
correct,43.537,43.468,0.1,440.2,440.2,440.2,0.999,True
correct,43.723,43.63,0.1,587.5,587.1,587.5,0.994,True
correct,44.048,43.978,0.1,581.5,585.5,581.5,0.943,True
correct,44.396,44.327,0.1,582.9,587.5,582.9,0.934,True
correct,44.582,44.489,0.1,659.0,658.8,659.0,0.997,True
correct,44.745,44.675,0.1,494.0,494.1,494.0,0.998,True
correct,44.907,44.837,0.1,509.3,524.7,509.3,0.773,True
correct,45.093,45.0,0.1,440.2,439.5,440.2,0.986,True
correct,45.441,45.348,0.1,440.1,440.6,440.1,0.99,True
correct,45.766,45.697,0.1,441.2,440.2,441.2,0.981,True
correct,45.952,45.859,0.1,523.3,523.0,523.3,0.995,True
correct,46.115,46.045,0.1,494.0,494.1,494.0,0.998,True
correct,46.277,46.207,0.1,440.0,439.8,440.0,0.996,True
correct,46.463,46.37,0.1,391.7,392.2,391.7,0.988,True
correct,46.625,46.556,0.1,587.1,587.5,587.1,0.994,True
correct,46.811,46.718,0.1,440.0,439.8,440.0,0.996,True
correct,46.974,46.904,0.1,494.0,494.0,494.0,0.999,True
correct,47.136,47.067,0.1,391.2,391.6,391.2,0.99,True
