onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,20.155,19.923,0.2,523.2000122070312,440.6,523.2,0.0,True
early,20.782,20.364,0.4,439.70001220703125,523.2,439.7,0.0,True
late,21.014,21.014,0.0,494.0,440.0,494.0,0.0,True
correct,21.223,21.223,0.0,523.0,493.7,523.0,0.6069999933242798,True
correct,21.432,21.432,0.0,495.0,521.7,495.0,0.6340000033378601,True
early,22.082,21.641,0.4,329.5,514.9,329.5,0.0,True
late,22.291,22.291,0.0,369.0,329.4,369.0,0.37400001287460327,True
correct,22.5,22.5,0.0,394.3999938964844,368.6,394.4,0.5559999942779541,True
correct,22.709,22.709,0.0,386.6000061035156,389.5,386.6,0.9380000233650208,True
early,23.15,22.941,0.2,369.5,369.3,369.5,0.9950000047683716,True
late,23.359,23.359,0.0,247.5,369.6,247.5,0.0,True
correct,23.568,23.568,0.0,247.39999389648438,247.5,247.4,0.9950000047683716,True
correct,23.801,23.801,0.0,369.5,330.0,369.5,0.37599998712539673,True
correct,24.01,24.01,0.0,329.8999938964844,369.6,329.9,0.375,True
early,25.287,24.219,1.1,330.0,329.8,330.0,0.996999979019165,True
late,25.728,25.496,0.2,261.1000061035156,329.8,261.1,0.0,True
correct,26.146,25.937,0.2,261.0,261.2,261.0,0.9940000176429749,True
correct,26.587,26.355,0.2,391.70001220703125,261.2,391.7,0.0,True
correct,27.005,26.796,0.2,369.79998779296875,391.6,369.8,0.6079999804496765,True
correct,27.423,27.214,0.2,329.70001220703125,369.9,329.7,0.36899998784065247,True
correct,27.864,27.655,0.2,369.79998779296875,329.7,369.8,0.3700000047683716,True
late,28.073,28.073,0.0,493.70001220703125,369.1,493.7,0.0,True
correct,28.282,28.282,0.0,439.3999938964844,493.6,439.4,0.0,True
correct,28.514,28.514,0.0,391.70001220703125,440.0,391.7,0.0,True
correct,28.723,28.723,0.0,370.70001220703125,391.6,370.7,0.621999979019165,True
correct,28.932,28.932,0.0,329.79998779296875,366.7,329.8,0.4000000059604645,True
correct,29.141,29.141,0.0,309.29998779296875,329.0,309.3,0.5860000252723694,True
correct,29.373,29.35,0.0,261.1000061035156,310.0,261.1,0.0,True
correct,29.582,29.582,0.0,248.0,261.0,248.0,0.6430000066757202,True
correct,29.791,29.791,0.0,217.3000030517578,253.9,217.3,0.0,True
correct,30.0,30.0,0.0,201.3000030517578,217.0,201.3,0.5230000019073486,True
correct,30.209,30.209,0.0,193.10000610351562,203.4,193.1,0.6370000243186951,True
correct,30.442,30.442,0.0,164.3000030517578,184.6,164.3,0.0,True
early,31.301,30.651,0.7,494.1000061035156,164.2,494.1,0.0,True
late,31.719,31.51,0.2,658.9000244140625,494.1,658.9,0.0,True
extra,,31.928,,,658.9,658.9,,False
