onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,15.952,15.65,0.3,184.6,184.6,184.6,1.0,True
correct,16.091,15.789,0.3,247.0,246.4,247.0,0.979,True
correct,16.23,15.928,0.3,248.9,233.8,248.9,0.581,True
correct,16.346,16.068,0.3,246.2,247.0,246.2,0.97,True
correct,16.486,16.184,0.3,184.5,184.5,184.5,0.998,True
correct,16.625,16.323,0.3,246.5,246.3,246.5,0.996,True
correct,16.764,16.462,0.3,218.9,216.4,218.9,0.904,True
correct,16.904,16.602,0.3,247.0,247.0,247.0,0.999,True
correct,17.043,16.741,0.3,247.0,246.8,247.0,0.99,True
correct,17.182,16.857,0.3,246.8,246.3,246.8,0.983,True
correct,17.298,16.997,0.3,259.5,261.1,259.5,0.947,True
correct,17.438,17.136,0.3,246.9,247.0,246.9,0.995,True
correct,17.577,17.275,0.3,292.7,292.9,292.7,0.995,True
correct,17.716,17.391,0.3,246.5,246.2,246.5,0.989,True
correct,17.856,17.531,0.3,247.1,247.1,247.1,0.998,True
correct,17.995,17.67,0.3,246.6,247.0,246.6,0.988,True
correct,18.134,17.809,0.3,261.3,260.5,261.3,0.973,True
correct,18.274,17.949,0.3,247.0,247.1,247.0,0.999,True
correct,18.39,18.065,0.3,218.5,219.3,218.5,0.968,True
correct,18.529,18.204,0.3,246.2,247.0,246.2,0.974,True
correct,18.668,18.343,0.3,255.6,248.1,255.6,0.772,True
correct,18.808,18.483,0.3,246.9,247.0,246.9,0.996,True
correct,18.947,18.599,0.3,195.1,195.8,195.1,0.969,True
correct,19.086,18.738,0.3,246.7,246.4,246.7,0.993,True
correct,19.226,18.877,0.3,184.6,184.1,184.6,0.979,True
correct,19.365,19.017,0.3,247.0,247.0,247.0,1.0,True
early,19.504,19.133,0.4,,,0.0,0.0,True
late,19.62,19.272,0.3,246.2,246.4,246.2,0.993,True
correct,19.76,19.411,0.3,247.3,248.7,247.3,0.952,True
correct,19.899,19.551,0.3,246.5,247.0,246.5,0.982,True
early,20.038,19.667,0.4,260.8,261.2,260.8,0.985,True
correct,20.178,19.806,0.4,247.0,246.4,247.0,0.979,True
correct,20.317,19.945,0.4,219.6,215.8,219.6,0.86,True
correct,20.456,20.085,0.4,246.8,247.0,246.8,0.992,True
late,20.572,20.224,0.3,256.0,247.3,256.0,0.742,True
early,20.712,20.34,0.4,246.9,246.3,246.9,0.98,True
late,20.851,21.014,-0.2,183.8,184.6,183.8,0.965,True
correct,20.99,21.153,-0.2,246.5,246.9,246.5,0.985,True
correct,21.13,21.292,-0.2,,234.8,234.8,0.0,True
correct,21.269,21.432,-0.2,246.7,247.0,246.7,0.988,True
early,21.408,21.548,-0.1,249.1,247.2,249.1,0.937,True
correct,21.548,21.687,-0.1,247.0,246.9,247.0,0.996,True
late,21.664,21.826,-0.2,261.5,264.3,261.5,0.911,True
correct,21.803,21.966,-0.2,246.3,247.0,246.3,0.974,True
early,21.942,22.082,-0.1,221.0,218.3,221.0,0.899,True
correct,22.082,22.221,-0.1,247.0,246.4,247.0,0.98,True
correct,22.221,22.36,-0.1,253.4,248.1,253.4,0.834,True
correct,22.36,22.5,-0.1,246.7,247.0,246.7,0.989,True
correct,22.5,22.639,-0.1,184.6,185.4,184.6,0.961,True
correct,22.639,22.755,-0.1,247.1,246.3,247.1,0.973,True
correct,22.755,22.894,-0.1,247.8,237.7,247.8,0.698,True
correct,22.894,23.034,-0.1,246.3,247.0,246.3,0.976,True
correct,23.034,23.173,-0.1,219.1,219.7,219.1,0.978,True
correct,23.173,23.289,-0.1,246.5,246.2,246.5,0.989,True
correct,23.312,23.428,-0.1,253.2,248.3,253.2,0.844,True
correct,23.452,23.568,-0.1,247.0,247.0,247.0,0.999,True
correct,23.591,23.707,-0.1,261.3,261.4,261.3,0.998,True
correct,23.73,23.823,-0.1,246.8,246.1,246.8,0.975,True
correct,23.846,23.963,-0.1,292.1,293.1,292.1,0.971,True
correct,23.986,24.102,-0.1,246.9,247.0,246.9,0.997,True
correct,24.125,24.241,-0.1,255.6,246.8,255.6,0.738,True
correct,24.264,24.38,-0.1,246.6,246.8,246.6,0.991,True
correct,24.404,24.497,-0.1,261.3,261.6,261.3,0.989,True
correct,24.543,24.636,-0.1,246.7,247.0,246.7,0.992,True
correct,24.682,24.775,-0.1,218.3,216.7,218.3,0.939,True
correct,24.822,24.915,-0.1,247.1,247.0,247.1,0.999,True
correct,24.938,25.031,-0.1,247.5,247.2,247.5,0.988,True
correct,25.077,25.17,-0.1,246.3,246.9,246.3,0.979,True
correct,25.216,25.309,-0.1,195.1,195.0,195.1,0.994,True
correct,25.356,25.449,-0.1,247.0,247.0,247.0,0.998,True
correct,25.495,25.565,-0.1,218.4,218.5,218.4,0.995,True
correct,25.634,25.704,-0.1,246.7,246.4,246.7,0.989,True
correct,25.774,25.843,-0.1,184.6,184.5,184.6,0.994,True
correct,25.913,25.983,-0.1,246.8,247.0,246.8,0.993,True
correct,26.029,26.122,-0.1,163.6,164.3,163.6,0.965,True
early,27.678,27.724,-0.0,329.9,329.6,329.9,0.991,True
